ru001:001	ru001:001	ru001:001	VERSE	Ruut␣1:1␣
ru001:001	(1a) (1b)	-	UNTRANSLATED	
ru001:001	2b	@	-	Siihen␣
ru001:001	2b	@	-	aikaan␣
ru001:001	2a	@	-	kun␣
ru001:001	(4a) 4b	@	-	tuomarit␣
ru001:001	3	@	-	hallitsivat
ru001:001	(5a)	-	UNTRANSLATED	
ru001:001	-	(,)	-	,␣
ru001:001	5b	@	-	tuli␣
ru001:001	6	@	-	nälänhätä␣
ru001:001	7b	@	-	maahan
ru001:001	7a	%case	LOC	
ru001:001	-	(.)	-	.␣
ru001:001	8a	@	-	Silloin␣
ru001:001	-	(@)	-	muuan␣
ru001:001	11	@	-	Juudan␣
ru001:001	10b	@	-	Beetlehemin␣
ru001:001	10a	%case	GEN	
ru001:001	9	@	-	mies␣
ru001:001	8b	@	-	lähti␣
ru001:001	-	(@)	-	sieltä␣
ru001:001	12a	@	-	ja␣
ru001:001	12b	@	-	asettui␣
ru001:001	16b	@	-	vaimonsa␣
ru001:001	17a	@	-	ja␣
ru001:001	17b	@	-	kahden␣
ru001:001	18	@	-	poikansa␣
ru001:001	16a	@	-	kanssa␣
ru001:001	(15)	-	UNTRANSLATED	
ru001:001	12b	@	-	muukalaisena␣
ru001:001	12b	@	-	asumaan␣
ru001:001	14	@	-	Mooabin␣
ru001:001	13b	@	-	maahan
ru001:001	13a	%case	LOC	
ru001:001	-	(.)	-	.␣
ru001:002	ru001:002	ru001:002	VERSE	Ruut␣1:2␣
ru001:002	(1a)	-	UNTRANSLATED	
ru001:002	(2a) 2b	@	-	Miehen␣
ru001:002	1b	@	-	nimi␣
ru001:002	-	(@)	-	oli␣
ru001:002	3	@	-	Elimelek
ru001:002	(4a)	-	UNTRANSLATED	
ru001:002	-	(,)	-	,␣
ru001:002	pers%5	@	-	hänen␣
ru001:002	5	@	-	vaimonsa␣
ru001:002	4b	@	-	nimi␣
ru001:002	-	(@)	-	oli␣
ru001:002	6	@	-	Noomi␣
ru001:002	7a	@	-	ja␣
ru001:002	pers%9	@	-	hänen␣
ru001:002	8	@	-	kahden␣
ru001:002	9	@	-	poikansa␣
ru001:002	7b	@	-	nimet␣
ru001:002	10	@	-	Mahlon␣
ru001:002	11a	@	-	ja␣
ru001:002	11b	@	-	Kiljon
ru001:002	-	(;)	-	;␣
ru001:002	-	(@)	-	he␣
ru001:002	-	(@)	-	olivat␣
ru001:002	12	@	-	efratilaisia␣
ru001:002	14	@	-	Juudan␣
ru001:002	13b	@	-	Beetlehemistä
ru001:002	13a	%case	LOC	
ru001:002	-	(.)	-	.␣
ru001:002	15a	@	-	Niin␣
ru001:002	15b	(@)	-	he␣
ru001:002	15b	@	-	tulivat␣
ru001:002	17	@	-	Mooabin␣
ru001:002	16	@	-	maahan␣
ru001:002	18a	@	-	ja␣
ru001:002	18b	@	-	oleskelivat␣
ru001:002	19	@	-	siellä
ru001:002	-	(.)	-	.␣
ru001:003	ru001:003	ru001:003	VERSE	Ruut␣1:3␣
ru001:003	1a	@	-	Ja␣
ru001:003	2	@	-	Elimelek
ru001:003	-	(,)	-	,␣
ru001:003	4	@	-	Noomin␣
ru001:003	3	@	-	mies
ru001:003	-	(,)	-	,␣
ru001:003	1b	@	-	kuoli
ru001:003	-	(,)	-	,␣
ru001:003	5a	@	-	ja␣
ru001:003	pro%6	@	-	Noomi␣
ru001:003	5b	@	-	jäi␣
ru001:003	5b	@	-	jälkeen␣
ru001:003	7b	@	-	kahden␣
ru001:003	8	@	-	poikansa␣
ru001:003	7a	@	-	kanssa
ru001:003	-	(.)	-	.␣
ru001:004	ru001:004	ru001:004	VERSE	Ruut␣1:4␣
ru001:004	(1a)	-	UNTRANSLATED	
ru001:004	1b	(@)	-	Nämä␣
ru001:004	1b	@	-	ottivat␣
ru001:004	2	@	-	itselleen␣
ru001:004	4	@	-	mooabilaiset␣
ru001:004	3	@	-	vaimot
ru001:004	-	(;)	-	;␣
ru001:004	(6a) 6b	@	-	toisen␣
ru001:004	5	@	-	nimi␣
ru001:004	-	(@)	-	oli␣
ru001:004	7	@	-	Orpa␣
ru001:004	8a	@	-	ja␣
ru001:004	(9a) 9b	@	-	toisen␣
ru001:004	8b	@	-	nimi␣
ru001:004	10	@	-	Ruut
ru001:004	-	(.)	-	.␣
ru001:004	11a	@	-	Ja␣
ru001:004	11b	(@)	-	he␣
ru001:004	11b	@	-	asuivat␣
ru001:004	12	@	-	siellä␣
ru001:004	13a	@	-	noin␣
ru001:004	13b	@	-	kymmenen␣
ru001:004	14	@	-	vuotta
ru001:004	-	(.)	-	.␣
ru001:005	ru001:005	ru001:005	VERSE	Ruut␣1:5␣
ru001:005	1a	@	-	Ja␣
ru001:005	2	@	-	myös␣
ru001:005	pers%3	@	-	nuo␣
ru001:005	3	@	-	molemmat
ru001:005	-	(,)	-	,␣
ru001:005	4	@	-	Mahlon␣
ru001:005	5a	@	-	ja␣
ru001:005	5b	@	-	Kiljon
ru001:005	-	(,)	-	,␣
ru001:005	1b	@	-	kuolivat
ru001:005	-	(,)	-	,␣
ru001:005	6a	@	-	niin␣
ru001:005	6a	@	-	että␣
ru001:005	(7a) 7b	@	-	vaimo␣
ru001:005	6b	@	-	jäi␣
ru001:005	6b	@	-	yksin␣
ru001:005	6b	@	-	jälkeen␣
ru001:005	8b	@	-	kahdesta␣
ru001:005	8a	%case	LOC	
ru001:005	9	@	-	pojastaan␣
ru001:005	10a	@	-	ja␣
ru001:005	10c	@	-	miehestään
ru001:005	10b	%case	LOC	
ru001:005	-	(.)	-	.␣
ru001:006	ru001:006	ru001:006	VERSE	Ruut␣1:6␣
ru001:006	1a	@	-	Silloin␣
ru001:006	2	@	-	hän␣
ru001:006	1b	@	-	nousi␣
ru001:006	3b	@	-	miniöineen␣
ru001:006	3a	%case	CMT	
ru001:006	4b	@	-	palataksensa␣
ru001:006	4a	%case	TRA	
ru001:006	4b	@	-	takaisin␣
ru001:006	6	@	-	Mooabin␣
ru001:006	5b	@	-	maasta
ru001:006	5a	%case	LOC	
ru001:006	-	(,)	-	,␣
ru001:006	7	@	-	sillä␣
ru001:006	8	(@)	-	hän␣
ru001:006	8	(@)	-	oli␣
ru001:006	8	@	-	kuullut␣
ru001:006	10	@	-	Mooabin␣
ru001:006	9b	@	-	maassa
ru001:006	9a	%case	LOC	
ru001:006	-	(,)	-	,␣
ru001:006	11	@	-	että␣
ru001:006	13	@	-	Herra␣
ru001:006	12	(@)	-	oli␣
ru001:006	12	@	-	pitänyt␣
ru001:006	15	@	-	kansastansa␣
ru001:006	14	%case	LOC	
ru001:006	12	@	-	huolen␣
ru001:006	16a	@	-	ja␣
ru001:006	16b	@	-	antanut␣
ru001:006	17	@	-	sille␣
ru001:006	18	@	-	leipää
ru001:006	-	(.)	-	.␣
ru001:007	ru001:007	ru001:007	VERSE	Ruut␣1:7␣
ru001:007	1a	@	-	Niin␣
ru001:007	1b	(@)	-	hän␣
ru001:007	1b	@	-	lähti␣
ru001:007	9	@	-	yhdessä␣
ru001:007	7b	@	-	molempien␣
ru001:007	8	@	-	miniäinsä␣
ru001:007	7a	@	-	kanssa␣
ru001:007	3a	@	-	siitä␣
ru001:007	3b	@	-	paikasta
ru001:007	2	%case	LOC	
ru001:007	-	(,)	-	,␣
ru001:007	4	@	-	jossa␣
ru001:007	6	%case	LOC	
ru001:007	5	(@)	-	oli␣
ru001:007	5	@	-	oleskellut
ru001:007	-	(.)	-	.␣
ru001:007	10a	@	-	Ja␣
ru001:007	10b	(@)	-	heidän␣
ru001:007	11b	@	-	tietä␣
ru001:007	11a	%case	PTV	
ru001:007	10b	@	-	käydessään␣
ru001:007	12b	@	-	matkalla␣
ru001:007	12a	%case	LOC	
ru001:007	15	@	-	Juudan␣
ru001:007	14	@	-	maahan␣
ru001:007	13	%case	LOC	
ru001:008	ru001:008	ru001:008	VERSE	Ruut␣1:8␣
ru001:008	(1a)	-	UNTRANSLATED	
ru001:008	1b	@	-	sanoi␣
ru001:008	2	@	-	Noomi␣
ru001:008	3b	@	-	molemmille␣
ru001:008	3a	%case	LOC	
ru001:008	4	@	-	miniöillensä
ru001:008	-	(:)	-	:␣
ru001:008	-	(@)	-	"
ru001:008	5	@	-	Menkää
ru001:008	-	(,)	-	,␣
ru001:008	6	@	-	palatkaa␣
ru001:008	7	@	-	kumpikin␣
ru001:008	9	@	-	äitinne␣
ru001:008	8b	@	-	kotiin
ru001:008	8a	%case	LOC	
ru001:008	-	(.)	-	.␣
ru001:008	12	@	-	Herra␣
ru001:008	11	@	-	tehköön␣
ru001:008	13	@	-	teille␣
ru001:008	14	@	-	laupeuden
ru001:008	-	(,)	-	,␣
ru001:008	15a 15b	@	-	niinkuin␣
ru001:008	16	(@)	-	te␣
ru001:008	16	(@)	-	olette␣
ru001:008	(18a) 18b	@	-	vainajille␣
ru001:008	17	%case	LOC	
ru001:008	19a	@	-	ja␣
ru001:008	19b	@	-	minulle␣
ru001:008	16	@	-	tehneet
ru001:008	-	(.)	-	.␣
ru001:009	ru001:009	ru001:009	VERSE	Ruut␣1:9␣
ru001:009	2	@	-	Herra␣
ru001:009	1	@	-	suokoon
ru001:009	(3)	-	UNTRANSLATED	
ru001:009	-	(,)	-	,␣
ru001:009	4a	@	-	että␣
ru001:009	4b	@	-	saisitte␣
ru001:009	5	@	-	turvan␣
ru001:009	6	@	-	kumpikin␣
ru001:009	8	@	-	miehenne␣
ru001:009	7	@	-	kodissa
ru001:009	-	(.)	-	.
ru001:009	-	(@)	-	"␣
ru001:009	9a	@	-	Ja␣
ru001:009	9b	(@)	-	hän␣
ru001:009	9b	@	-	suuteli␣
ru001:009	10	@	-	heitä
ru001:009	-	(.)	-	.␣
ru001:009	11a	@	-	Mutta␣
ru001:009	11b	(@)	-	he␣
ru001:009	11b	@	-	korottivat␣
ru001:009	12	@	-	äänensä␣
ru001:009	13a	@	-	ja␣
ru001:009	13b	@	-	itkivät␣
ru001:010	ru001:010	ru001:010	VERSE	Ruut␣1:10␣
ru001:010	1a	@	-	ja␣
ru001:010	1b	@	-	sanoivat␣
ru001:010	2	@	-	hänelle
ru001:010	(3)	-	UNTRANSLATED	
ru001:010	-	(:)	-	:␣
ru001:010	-	(@)	-	"
ru001:010	5	(@)	-	Me␣
ru001:010	5	@	-	seuraamme␣
ru001:010	4	@	-	sinua␣
ru001:010	pers%6b	@	-	sinun␣
ru001:010	6b	@	-	kansasi␣
ru001:010	6a	@	-	luo
ru001:010	-	(@)	-	"
ru001:010	-	(.)	-	.␣
ru001:011	ru001:011	ru001:011	VERSE	Ruut␣1:11␣
ru001:011	1a	@	-	Mutta␣
ru001:011	2	@	-	Noomi␣
ru001:011	1b	@	-	vastasi
ru001:011	-	(:)	-	:␣
ru001:011	-	(@)	-	"
ru001:011	3	@	-	Kääntykää␣
ru001:011	3	@	-	takaisin
ru001:011	-	(,)	-	,␣
ru001:011	4	@	-	tyttäreni
ru001:011	-	(;)	-	;␣
ru001:011	5	@	-	miksi␣
ru001:011	6	(@)	-	te␣
ru001:011	6	@	-	lähtisitte␣
ru001:011	pers%7	@	-	minun␣
ru001:011	7	@	-	kanssani
ru001:011	-	(?)	-	?␣
ru001:011	8a	@	-	Voinko␣
ru001:011	9	@	-	minä␣
ru001:011	8b	@	-	enää␣
ru001:011	11b	@	-	saada␣
ru001:011	11a	%case	LAT	
ru001:011	10	@	-	poikia␣
ru001:011	(12a) (12b)	-	UNTRANSLATED	
ru001:011	14b	@	-	miehiksi␣
ru001:011	14a	%case	TRA	
ru001:011	13	@	-	teille
ru001:011	-	(?)	-	?␣
ru001:012	ru001:012	ru001:012	VERSE	Ruut␣1:12␣
ru001:012	1	@	-	Kääntykää␣
ru001:012	1	@	-	takaisin
ru001:012	-	(,)	-	,␣
ru001:012	2	@	-	tyttäreni
ru001:012	-	(,)	-	,␣
ru001:012	3	@	-	menkää
ru001:012	-	(,)	-	,␣
ru001:012	4	@	-	sillä␣
ru001:012	5	(@)	-	minä␣
ru001:012	5	@	-	olen␣
ru001:012	6a	@	-	liian␣
ru001:012	5	@	-	vanha␣
ru001:012	6b	@	-	joutuakseni␣
ru001:012	7b	@	-	miehelään
ru001:012	7a	%case	LOC	
ru001:012	-	(.)	-	.␣
ru001:012	8	@	-	Vaikka␣
ru001:012	9	@	-	ajattelisinkin
ru001:012	-	(:)	-	:␣
ru001:012	-	(@)	-	'
ru001:012	11	@	-	Minulla␣
ru001:012	10	@	-	on␣
ru001:012	-	(@)	-	vielä␣
ru001:012	12	@	-	toivoa
ru001:012	-	(@)	-	'
ru001:012	-	(,)	-	,␣
ru001:012	13	@	-	ja␣
ru001:012	13	@	-	vaikka␣
ru001:012	-	(@)	-	vielä␣
ru001:012	15a	@	-	tänä␣
ru001:012	15b	@	-	yönä␣
ru001:012	14	@	-	joutuisin␣
ru001:012	16b	@	-	miehelään␣
ru001:012	16a	%case	LOC	
ru001:012	17a	@	-	ja␣
ru001:012	(17b)	-	UNTRANSLATED	
ru001:012	18	@	-	synnyttäisin␣
ru001:012	19	@	-	poikia
ru001:012	-	(,)	-	,␣
ru001:013	ru001:013	ru001:013	VERSE	Ruut␣1:13␣
ru001:013	1a	@	-	ette␣
ru001:013	1a	@	-	kai␣
ru001:013	2	(@)	-	te␣
ru001:013	1b	@	-	kuitenkaan␣
ru001:013	2	@	-	odottaisi
ru001:013	-	(,)	-	,␣
ru001:013	3 4	@	-	kunnes␣
ru001:013	5	(@)	-	he␣
ru001:013	5	@	-	kasvaisivat␣
ru001:013	5	@	-	suuriksi
ru001:013	-	(,)	-	,␣
ru001:013	6a	@	-	ette␣
ru001:013	6a	@	-	kai␣
ru001:013	7	(@)	-	te␣
ru001:013	6b	@	-	kuitenkaan␣
ru001:013	7	@	-	sulkeutuisi␣
ru001:013	7	@	-	huoneeseen␣
ru001:013	-	(@)	-	ja␣
ru001:013	9	@	-	olisi␣
ru001:013	10b	@	-	miehelään␣
ru001:013	10a	%case	LOC	
ru001:013	8a 8b	@	-	menemättä
ru001:013	-	(.)	-	.␣
ru001:013	11	@	-	Ei
ru001:013	-	(,)	-	,␣
ru001:013	12	@	-	tyttäreni
ru001:013	(13)	-	UNTRANSLATED	
ru001:013	-	(;)	-	;␣
ru001:013	15	@	-	minä␣
ru001:013	-	(@)	-	olen␣
ru001:013	16	@	-	hyvin␣
ru001:013	14	@	-	murheissani␣
ru001:013	pers%17	@	-	teidän␣
ru001:013	17	@	-	tähtenne
ru001:013	-	(,)	-	,␣
ru001:013	18	@	-	sillä␣
ru001:013	22	@	-	Herran␣
ru001:013	21	@	-	käsi␣
ru001:013	19	(@)	-	on␣
ru001:013	19	@	-	sattunut␣
ru001:013	20	@	-	minuun
ru001:013	-	(.)	-	.
ru001:013	-	(@)	-	"␣
ru001:014	ru001:014	ru001:014	VERSE	Ruut␣1:14␣
ru001:014	1a	@	-	Niin␣
ru001:014	1b	(@)	-	he␣
ru001:014	1b	@	-	korottivat␣
ru001:014	4	@	-	vielä␣
ru001:014	2	@	-	äänensä␣
ru001:014	3a	@	-	ja␣
ru001:014	3b	@	-	itkivät
ru001:014	-	(.)	-	.␣
ru001:014	5a	@	-	Silloin␣
