zc001:001	zc001:001	zc001:001	VERSE	Sak␣1:1␣
zc001:001	(2a) 2b	@	-	Kahdeksannessa␣
zc001:001	1b	@	-	kuussa␣
zc001:001	1a	%case	LOC	
zc001:001	5b	@	-	Daarejaveksen␣
zc001:001	5a	%case	GEN	
zc001:001	4	@	-	toisena␣
zc001:001	3b	@	-	vuotena␣
zc001:001	3a	%case	ESS	
zc001:001	6	@	-	tuli␣
zc001:001	(15a) 15b	@	-	profeetta␣
zc001:001	10	@	-	Sakarjalle
zc001:001	9	%case	LOC	
zc001:001	-	(,)	-	,␣
zc001:001	12	@	-	Berekjan␣
zc001:001	11	@	-	pojalle
zc001:001	-	(,)	-	,␣
zc001:001	-	(@)	-	joka␣
zc001:001	-	(@)	-	oli␣
zc001:001	14	@	-	Iddon␣
zc001:001	13	@	-	poika
zc001:001	-	(,)	-	,␣
zc001:001	16a 16b	@	-	tämä␣
zc001:001	8	@	-	Herran␣
zc001:001	7	@	-	sana
zc001:001	-	(:)	-	:␣
zc001:002	zc001:002	zc001:002	VERSE	Sak␣1:2␣
zc001:002	-	(@)	-	"
zc001:002	2	@	-	Herra␣
zc001:002	1	(@)	-	on␣
zc001:002	5	@	-	tuimasti␣
zc001:002	1	@	-	vihastunut␣
zc001:002	pers%4	@	-	teidän␣
zc001:002	4	@	-	isiinne
zc001:002	3	%case	LOC	
zc001:002	-	(.)	-	.␣
zc001:003	zc001:003	zc001:003	VERSE	Sak␣1:3␣
zc001:003	(1a)	-	UNTRANSLATED	
zc001:003	1b	@	-	Sano␣
zc001:003	2	@	-	heille
zc001:003	-	(:)	-	:␣
zc001:003	3	@	-	Näin␣
zc001:003	4	@	-	sanoo␣
zc001:003	5	@	-	Herra␣
zc001:003	6	@	-	Sebaot
zc001:003	-	(:)	-	:␣
zc001:003	7	@	-	Kääntykää␣
zc001:003	pers%8	@	-	minun␣
zc001:003	8	@	-	tyköni
zc001:003	-	(,)	-	,␣
zc001:003	9	@	-	sanoo␣
zc001:003	10	@	-	Herra␣
zc001:003	11	@	-	Sebaot
zc001:003	-	(,)	-	,␣
zc001:003	12a	@	-	niin␣
zc001:003	12b	(@)	-	minä␣
zc001:003	12b	@	-	käännyn␣
zc001:003	pers%13	@	-	teidän␣
zc001:003	13	@	-	tykönne
zc001:003	-	(,)	-	,␣
zc001:003	14	@	-	sanoo␣
zc001:003	15	@	-	Herra␣
zc001:003	16	@	-	Sebaot
zc001:003	-	(.)	-	.␣
zc001:004	zc001:004	zc001:004	VERSE	Sak␣1:4␣
zc001:004	1	@	-	Älkää␣
zc001:004	2	@	-	olko␣
zc001:004	3b	@	-	isienne␣
zc001:004	3a	@	-	kaltaiset
zc001:004	-	(,)	-	,␣
zc001:004	4	@	-	joille␣
zc001:004	6	%case	LOC	
zc001:004	(8a) 8b	@	-	entiset␣
zc001:004	(7a) 7b	@	-	profeetat␣
zc001:004	5	(@)	-	ovat␣
zc001:004	5	@	-	saarnanneet␣
zc001:004	9a 9b	@	-	sanoen
zc001:004	-	(:)	-	:␣
zc001:004	10	@	-	Näin␣
zc001:004	11	@	-	sanoo␣
zc001:004	12	@	-	Herra␣
zc001:004	13	@	-	Sebaot
zc001:004	-	(:)	-	:␣
zc001:004	14	@	-	Kääntykää␣
zc001:004	15	%inflection	ACT.IMP.2P	
zc001:004	16a	@	-	pois␣
zc001:004	(17a) 17b	@	-	pahoilta␣
zc001:004	16b	@	-	teiltänne␣
zc001:004	19a	@	-	ja␣
zc001:004	(20a) 20b	@	-	pahoista␣
zc001:004	19b	@	-	teoistanne
zc001:004	-	(;)	-	;␣
zc001:004	21a	@	-	mutta␣
zc001:004	22	(@)	-	he␣
zc001:004	21b	@	-	eivät␣
zc001:004	22	@	-	kuulleet
zc001:004	(23a)	-	UNTRANSLATED	
zc001:004	-	(,)	-	,␣
zc001:004	23b	@	-	eivät␣
zc001:004	24	@	-	kuunnelleet␣
zc001:004	25	@	-	minua
zc001:004	(26) (27)	-	UNTRANSLATED	
zc001:004	-	(.)	-	.␣
zc001:005	zc001:005	zc001:005	VERSE	Sak␣1:5␣
zc001:005	pers%1	@	-	Teidän␣
zc001:005	1	@	-	isänne␣
zc001:005	-	(-)	-	-␣
zc001:005	2	@	-	missä␣
zc001:005	3	@	-	he␣
zc001:005	-	(@)	-	ovat
zc001:005	-	(?)	-	?␣
zc001:005	4a	@	-	Ja␣
zc001:005	(4b) 4c	@	-	profeetat␣
zc001:005	-	(-)	-	-␣
zc001:005	6	(@)	-	ovatko␣
zc001:005	5a	%clitic	kO	
zc001:005	6	(@)	-	he␣
zc001:005	6	@	-	eläneet␣
zc001:005	5c	@	-	iäti
zc001:005	5b	%case	?	
zc001:005	-	(?)	-	?␣
zc001:006	zc001:006	zc001:006	VERSE	Sak␣1:6␣
zc001:006	1	@	-	Mutta␣
zc001:006	pers%2	@	-	minun␣
zc001:006	2	@	-	sanani␣
zc001:006	3a	@	-	ja␣
zc001:006	3b	@	-	käskyni
zc001:006	-	(,)	-	,␣
zc001:006	4	@	-	jotka␣
zc001:006	5	(@)	-	minä␣
zc001:006	5	(@)	-	olen␣
zc001:006	5	@	-	säätänyt␣
zc001:006	7	@	-	palvelijoilleni␣
zc001:006	6	%case	LOC	
zc001:006	(8a) 8b	@	-	profeetoille␣
zc001:006	-	(-)	-	-␣
zc001:006	9b	@	-	eivätkö␣
zc001:006	9a	%clitic	kO	
zc001:006	10	(@)	-	ne␣
zc001:006	10	(@)	-	ole␣
zc001:006	10	@	-	kohdanneet␣
zc001:006	pers%11	@	-	teidän␣
zc001:006	11	@	-	isiänne
zc001:006	-	(:)	-	:␣
zc001:006	12a	@	-	ja␣
zc001:006	-	(@)	-	niin␣
zc001:006	12b	(@)	-	he␣
zc001:006	12b	@	-	kääntyivät␣
zc001:006	13a	@	-	ja␣
zc001:006	13b	@	-	sanoivat
zc001:006	-	(:)	-	:␣
zc001:006	-	(@)	-	'
zc001:006	14a 14b	@	-	Niinkuin␣
zc001:006	16	@	-	Herra␣
zc001:006	17	@	-	Sebaot␣
zc001:006	15	@	-	aikoi␣
zc001:006	19	@	-	meille␣
zc001:006	18b	@	-	tehdä
zc001:006	18a	%case	LAT	
zc001:006	-	(,)	-	,␣
zc001:006	pers%20b	@	-	meidän␣
zc001:006	(20a)	-	UNTRANSLATED	
zc001:006	20b	@	-	vaelluksemme␣
zc001:006	21a	@	-	ja␣
zc001:006	21c	@	-	tekojemme␣
zc001:006	21b	@	-	mukaan
zc001:006	-	(,)	-	,␣
zc001:006	22	@	-	niin␣
zc001:006	23	(@)	-	hän␣
zc001:006	23	(@)	-	on␣
zc001:006	24	@	-	meille␣
zc001:006	23	@	-	tehnyt
zc001:006	-	(@)	-	'
zc001:006	-	(.)	-	.
zc001:006	-	(@)	-	"␣
zc001:007	zc001:007	zc001:007	VERSE	Sak␣1:7␣
zc001:007	2 (3a) 3b	@	-	Kahdentenakymmenentenä␣
zc001:007	2 (3a) 3b	@	-	neljäntenä␣
zc001:007	1b	@	-	päivänä␣
zc001:007	1a	%case	ESS	
zc001:007	4b 5	@	-	yhdennessätoista␣
zc001:007	4a	%case	LOC	
zc001:007	6	@	-	kuussa
zc001:007	-	(,)	-	,␣
zc001:007	7	@	-	joka␣
zc001:007	-	(@)	-	on␣
zc001:007	8 9	@	-	sebat-kuu
zc001:007	-	(,)	-	,␣
zc001:007	12b	@	-	Daarejaveksen␣
zc001:007	12a	%case	GEN	
zc001:007	11	@	-	toisena␣
zc001:007	10b	@	-	vuotena
zc001:007	10a	%case	ESS	
zc001:007	-	(,)	-	,␣
zc001:007	13	@	-	tuli␣
zc001:007	(22a) 22b	@	-	profeetta␣
zc001:007	17	@	-	Sakarjalle
zc001:007	16	%case	LOC	
zc001:007	-	(,)	-	,␣
zc001:007	19	@	-	Berekjan␣
zc001:007	18	@	-	pojalle
zc001:007	-	(,)	-	,␣
zc001:007	-	(@)	-	joka␣
zc001:007	-	(@)	-	oli␣
zc001:007	21	@	-	Iddon␣
zc001:007	20	@	-	poika
zc001:007	-	(,)	-	,␣
zc001:007	23a 23b	@	-	tämä␣
zc001:007	15	@	-	Herran␣
zc001:007	14	@	-	sana
zc001:007	-	(:)	-	:␣
zc001:008	zc001:008	zc001:008	VERSE	Sak␣1:8␣
zc001:008	1	(@)	-	Minä␣
zc001:008	1	@	-	näin␣
zc001:008	(2a) 2b	@	-	yöllä
zc001:008	(3a)	-	UNTRANSLATED	
zc001:008	-	(,)	-	,␣
zc001:008	3b	@	-	katso
zc001:008	-	(,)	-	,␣
zc001:008	4	@	-	mies␣
zc001:008	5	@	-	ratsasti␣
zc001:008	8	@	-	punaisenruskealla␣
zc001:008	7	@	-	hevosella
zc001:008	6	%case	LOC	
zc001:008	-	(,)	-	,␣
zc001:008	9a	@	-	ja␣
zc001:008	9b	@	-	hän␣
zc001:008	10	@	-	seisahtui␣
zc001:008	(12a) 12b	@	-	myrttien␣
zc001:008	11	@	-	keskelle␣
zc001:008	(13)	-	UNTRANSLATED	
zc001:008	14b	@	-	laaksoon
zc001:008	14a	%case	LOC	
zc001:008	-	(,)	-	,␣
zc001:008	15a	@	-	ja␣
zc001:008	pers%15b	@	-	hänen␣
zc001:008	15b	@	-	jäljessänsä␣
zc001:008	-	(@)	-	oli␣
zc001:008	17	@	-	punaisenruskeita␣
zc001:008	-	(@)	-	ja␣
zc001:008	18	@	-	punaisia␣
zc001:008	19a	@	-	ja␣
zc001:008	19b	@	-	valkeita␣
zc001:008	16	@	-	hevosia
zc001:008	-	(.)	-	.␣
zc001:009	zc001:009	zc001:009	VERSE	Sak␣1:9␣
zc001:009	1a	@	-	Niin␣
zc001:009	1b	(@)	-	minä␣
zc001:009	1b	@	-	kysyin
zc001:009	-	(:)	-	:␣
zc001:009	-	(@)	-	"
zc001:009	2	@	-	Mitä␣
zc001:009	3	@	-	nämä␣
zc001:009	-	(@)	-	ovat
zc001:009	-	(,)	-	,␣
zc001:009	4	@	-	Herra
zc001:009	(5a)	-	UNTRANSLATED	
zc001:009	-	(?)	-	?
zc001:009	-	(@)	-	"␣
zc001:009	(7a) 7b	@	-	Enkeli
zc001:009	-	(,)	-	,␣
zc001:009	-	(@)	-	joka␣
zc001:009	(8a) 8b	@	-	puhutteli␣
zc001:009	9	@	-	minua
zc001:009	-	(,)	-	,␣
zc001:009	5b	@	-	vastasi␣
zc001:009	6	@	-	minulle
zc001:009	-	(:)	-	:␣
zc001:009	-	(@)	-	"
zc001:009	10	@	-	Minä␣
zc001:009	11	@	-	näytän␣
zc001:009	pers%11	@	-	sinulle
zc001:009	-	(,)	-	,␣
zc001:009	12	@	-	mitä␣
zc001:009	14	@	-	ne␣
zc001:009	13	@	-	ovat
zc001:009	-	(@)	-	"
zc001:009	-	(.)	-	.␣
zc001:010	zc001:010	zc001:010	VERSE	Sak␣1:10␣
zc001:010	1a	@	-	Ja␣
zc001:010	(2a) 2b	@	-	mies
zc001:010	-	(,)	-	,␣
zc001:010	-	(@)	-	joka␣
zc001:010	(3a) 3b	@	-	seisoi␣
zc001:010	(5a) 5b	@	-	myrttien␣
zc001:010	4	@	-	keskellä
zc001:010	-	(,)	-	,␣
zc001:010	1b	@	-	lausui␣
zc001:010	6a	@	-	ja␣
zc001:010	6b	@	-	sanoi
zc001:010	-	(:)	-	:␣
zc001:010	-	(@)	-	"
zc001:010	7	@	-	Nämä␣
zc001:010	-	(@)	-	ovat␣
zc001:010	-	(@)	-	ne
zc001:010	-	(,)	-	,␣
zc001:010	8	@	-	jotka␣
zc001:010	10	@	-	Herra␣
zc001:010	9	(@)	-	on␣
zc001:010	9	@	-	lähettänyt␣
zc001:010	12b	@	-	maata␣
zc001:010	12a	%case	PTV	
zc001:010	11b	@	-	kuljeksimaan
zc001:010	11a	%case	LOC	
zc001:010	-	(@)	-	"
zc001:010	-	(.)	-	.␣
zc001:011	zc001:011	zc001:011	VERSE	Sak␣1:11␣
zc001:011	1a	@	-	Niin␣
zc001:011	1b	(@)	-	ne␣
zc001:011	1b	@	-	vastasivat␣
zc001:011	4	@	-	Herran␣
zc001:011	3	@	-	enkelille
zc001:011	2	%case	LOC	
zc001:011	-	(,)	-	,␣
zc001:011	-	(@)	-	joka␣
zc001:011	(5a) 5b	@	-	seisoi␣
zc001:011	(7a) 7b	@	-	myrttien␣
zc001:011	6	@	-	keskellä
zc001:011	-	(,)	-	,␣
zc001:011	8a	@	-	ja␣
zc001:011	8b	@	-	sanoivat
zc001:011	-	(:)	-	:␣
zc001:011	-	(@)	-	"
zc001:011	9	(@)	-	Me␣
zc001:011	9	(@)	-	olemme␣
zc001:011	9	@	-	kuljeksineet␣
zc001:011	10b	@	-	maata
zc001:011	10a	%case	PTV	
zc001:011	-	(,)	-	,␣
zc001:011	11a	@	-	ja␣
zc001:011	11b	@	-	katso
zc001:011	-	(,)	-	,␣
zc001:011	12	@	-	koko␣
zc001:011	(13a) 13b	@	-	maa␣
zc001:011	-	(@)	-	on␣
zc001:011	14	@	-	alallansa␣
zc001:011	15a	@	-	ja␣
zc001:011	15b	@	-	rauhassa
zc001:011	-	(@)	-	"
zc001:011	-	(.)	-	.␣
zc001:012	zc001:012	zc001:012	VERSE	Sak␣1:12␣
zc001:012	1a	@	-	Ja␣
zc001:012	3	@	-	Herran␣
zc001:012	2	@	-	enkeli␣
zc001:012	1b	@	-	lausui␣
zc001:012	4a	@	-	ja␣
zc001:012	4b	@	-	sanoi
zc001:012	-	(:)	-	:␣
zc001:012	-	(@)	-	"
zc001:012	5	@	-	Herra␣
zc001:012	6	@	-	Sebaot
zc001:012	-	(,)	-	,␣
zc001:012	7 8	@	-	kuinka␣
zc001:012	7 8	@	-	kauan␣
zc001:012	9	@	-	sinä␣
zc001:012	-	(@)	-	viivyt␣
zc001:012	10	@	-	etkä␣
zc001:012	11	@	-	armahda␣
zc001:012	13	@	-	Jerusalemia␣
zc001:012	12	%case	PTV	
zc001:012	14a	@	-	ja␣
zc001:012	16	@	-	Juudan␣
zc001:012	15	@	-	kaupunkeja
zc001:012	14b	%case	PTV	
zc001:012	-	(,)	-	,␣
zc001:012	17	@	-	joille␣
zc001:012	18	(@)	-	olet␣
zc001:012	18	@	-	ollut␣
zc001:012	18	@	-	vihainen␣
zc001:012	19	@	-	nämä␣
zc001:012	20	@	-	seitsemänkymmentä␣
zc001:012	21	@	-	vuotta
zc001:012	-	(?)	-	?
zc001:012	-	(@)	-	"␣
zc001:013	zc001:013	zc001:013	VERSE	Sak␣1:13␣
zc001:013	1a	@	-	Niin␣
zc001:013	2	@	-	Herra␣
zc001:013	1b	@	-	vastasi␣
zc001:013	(4a) 4b	@	-	enkelille
zc001:013	3	%case	LOC	
zc001:013	-	(,)	-	,␣
zc001:013	-	(@)	-	joka␣
zc001:013	(5a) 5b	@	-	puhutteli␣
zc001:013	6	@	-	minua
zc001:013	-	(,)	-	,␣
zc001:013	-	(@)	-	ja␣
zc001:013	7	@	-	lausui␣
zc001:013	8	@	-	hyviä
zc001:013	-	(,)	-	,␣
zc001:013	10	@	-	lohdullisia␣
zc001:013	9	@	-	sanoja
zc001:013	-	(.)	-	.␣
zc001:014	zc001:014	zc001:014	VERSE	Sak␣1:14␣
zc001:014	1a	@	-	Ja␣
zc001:014	(3a) 3b	@	-	enkeli
zc001:014	-	(,)	-	,␣
zc001:014	-	(@)	-	joka␣
zc001:014	(4a) 4b	@	-	puhutteli␣
zc001:014	5	@	-	minua
zc001:014	-	(,)	-	,␣
zc001:014	1b	@	-	sanoi␣
zc001:014	2	@	-	minulle
zc001:014	-	(:)	-	:␣
zc001:014	-	(@)	-	"
zc001:014	6	@	-	Saarnaa␣
zc001:014	-	(@)	-	ja␣
zc001:014	7b	@	-	sano
zc001:014	7a	%case	?	
zc001:014	-	(:)	-	:␣
zc001:014	8	@	-	Näin␣
zc001:014	9	@	-	sanoo␣
zc001:014	10	@	-	Herra␣
zc001:014	11	@	-	Sebaot
zc001:014	-	(:)	-	:␣
zc001:014	12	(@)	-	Minä␣
zc001:014	12	@	-	kiivailen␣
zc001:014	13b	@	-	Jerusalemin␣
zc001:014	(13a)	-	UNTRANSLATED	
zc001:014	14a	@	-	ja␣
zc001:014	14c	@	-	Siionin␣
zc001:014	14b	@	-	puolesta␣
zc001:014	16	@	-	suurella␣
zc001:014	15	@	-	kiivaudella
zc001:014	-	(.)	-	.␣
zc001:015	zc001:015	zc001:015	VERSE	Sak␣1:15␣
zc001:015	(1a)	-	UNTRANSLATED	
zc001:015	2	@	-	Suurella␣
zc001:015	1b	@	-	vihalla␣
zc001:015	3	@	-	minä␣
zc001:015	-	(@)	-	olen␣
zc001:015	4	@	-	vihastunut␣
zc001:015	(7a) 7b	@	-	suruttomiin␣
zc001:015	(6a) 6b	@	-	pakanoihin
zc001:015	5	%case	LOC	
zc001:015	-	(,)	-	,␣
zc001:015	8	@	-	jotka
zc001:015	-	(,)	-	,␣
zc001:015	-	(@)	-	kun␣
zc001:015	9	@	-	minä␣
zc001:015	11	@	-	vähän␣
zc001:015	10	@	-	vihastuin
zc001:015	(12a) (12b)	-	UNTRANSLATED	
zc001:015	-	(,)	-	,␣
zc001:015	13	@	-	auttoivat␣
zc001:015	14b	@	-	onnettomuutta␣
zc001:015	14a	@	-	tapahtumaan
zc001:015	-	(.)	-	.␣
zc001:016	zc001:016	zc001:016	VERSE	Sak␣1:16␣
zc001:016	1a 1b	@	-	Sentähden␣
zc001:016	3	@	-	sanoo␣
zc001:016	4	@	-	Herra␣
zc001:016	2	@	-	näin
zc001:016	-	(:)	-	:␣
zc001:016	5	(@)	-	Minä␣
zc001:016	5	@	-	käännyn␣
zc001:016	6b	@	-	Jerusalemin␣
zc001:016	6a	@	-	puoleen␣
zc001:016	7b	@	-	armahtavaisuudessa
zc001:016	7a	%case	LOC	
zc001:016	-	(.)	-	.␣
zc001:016	pers%8	@	-	Minun␣
zc001:016	8	@	-	temppelini␣
zc001:016	10	@	-	siellä␣
zc001:016	9	@	-	rakennetaan
zc001:016	-	(,)	-	,␣
zc001:016	11	@	-	sanoo␣
zc001:016	12	@	-	Herra␣
zc001:016	13	@	-	Sebaot
zc001:016	-	(,)	-	,␣
zc001:016	15a	@	-	ja␣
zc001:016	15b	@	-	mittanuora␣
zc001:016	16	@	-	jännitetään␣
zc001:016	18	@	-	Jerusalemin␣
zc001:016	17	@	-	ylitse
zc001:016	-	(.)	-	.␣
zc001:017	zc001:017	zc001:017	VERSE	Sak␣1:17␣
zc001:017	2	@	-	Saarnaa␣
zc001:017	1	@	-	vielä␣
zc001:017	-	(@)	-	ja␣
zc001:017	3b	@	-	sano
zc001:017	3a	%case	?	
zc001:017	-	(:)	-	:␣
zc001:017	4	@	-	Näin␣
zc001:017	5	@	-	sanoo␣
zc001:017	6	@	-	Herra␣
zc001:017	7	@	-	Sebaot
zc001:017	-	(:)	-	:␣
zc001:017	8	@	-	Vielä␣
zc001:017	pers%10	@	-	minun␣
zc001:017	10	@	-	kaupunkini␣
zc001:017	9	(@)	-	ovat␣
zc001:017	11b	@	-	hyvyydestä␣
zc001:017	11a	%case	LOC	
zc001:017	9	@	-	ylitsevuotavaiset
zc001:017	-	(,)	-	,␣
zc001:017	12a	@	-	ja␣
zc001:017	14	@	-	vielä␣
zc001:017	13	@	-	Herra␣
zc001:017	12b	@	-	lohduttaa␣
zc001:017	16	@	-	Siionin␣
zc001:017	15	%case	GEN	
zc001:017	17a	@	-	ja␣
zc001:017	17b	@	-	valitsee␣
zc001:017	18	@	-	vielä␣
zc001:017	19b	@	-	Jerusalemin
zc001:017	19a	%case	GEN	
zc001:017	-	(.)	-	.
zc001:017	-	(@)	-	"␣
zc001:018	zc002:001	zc001:018	VERSE.SHIFT	Sak␣1:18␣
zc001:018	1a	@	-	Ja␣
zc001:018	1b	(@)	-	minä␣
zc001:018	1b	@	-	nostin␣
zc001:018	3	@	-	silmäni␣
zc001:018	2	%case	NOM.GEN	
zc001:018	4a	@	-	ja␣
zc001:018	4b	@	-	katsoin
zc001:018	-	(.)	-	.␣
zc001:018	5a	@	-	Ja␣
zc001:018	5b	@	-	katso
zc001:018	-	(:)	-	:␣
zc001:018	6	@	-	neljä␣
zc001:018	7	@	-	sarvea
zc001:018	-	(.)	-	.␣
zc001:019	zc002:002	zc001:019	VERSE.SHIFT	Sak␣1:19␣
zc001:019	1a	@	-	Ja␣
zc001:019	1b	(@)	-	minä␣
zc001:019	1b	@	-	sanoin␣
zc001:019	(3a) 3b	@	-	enkelille
zc001:019	2	%case	LOC	
zc001:019	-	(,)	-	,␣
zc001:019	-	(@)	-	joka␣
zc001:019	(4a) 4b	@	-	puhutteli␣
zc001:019	5	@	-	minua
zc001:019	-	(:)	-	:␣
zc001:019	-	(@)	-	"
zc001:019	6	@	-	Mitä␣
zc001:019	7	@	-	nämä␣
zc001:019	-	(@)	-	ovat
zc001:019	-	(?)	-	?
zc001:019	-	(@)	-	"␣
zc001:019	8a	@	-	Niin␣
zc001:019	8b	(@)	-	hän␣
zc001:019	8b	@	-	sanoi␣
zc001:019	9	@	-	minulle
zc001:019	-	(:)	-	:␣
zc001:019	-	(@)	-	"
zc001:019	10	@	-	Nämä␣
zc001:019	-	(@)	-	ovat␣
zc001:019	11a	@	-	ne␣
zc001:019	11b	@	-	sarvet
zc001:019	-	(,)	-	,␣
zc001:019	12	@	-	jotka␣
zc001:019	13	(@)	-	ovat␣
zc001:019	13	@	-	hajottaneet␣
zc001:019	15	@	-	Juudan␣
zc001:019	14	%case	GEN	
zc001:019	-	(@)	-	ja␣
zc001:019	17	@	-	Israelin␣
zc001:019	16	%case	GEN	
zc001:019	18a	@	-	ja␣
zc001:019	18b	@	-	Jerusalemin
zc001:019	-	(@)	-	"
zc001:019	-	(.)	-	.␣
zc001:020	zc002:003	zc001:020	VERSE.SHIFT	Sak␣1:20␣
zc001:020	1a	@	-	Sitten␣
zc001:020	2	@	-	Herra␣
zc001:020	1b	@	-	näytti␣
zc001:020	pers%1b	@	-	minulle␣
zc001:020	3	@	-	neljä␣
zc001:020	4	@	-	seppää
zc001:020	-	(.)	-	.␣
zc001:021	zc002:004	zc001:021	VERSE.SHIFT	Sak␣1:21␣
zc001:021	(1a)	-	UNTRANSLATED	
zc001:021	1b	(@)	-	Minä␣
zc001:021	1b	@	-	sanoin
zc001:021	-	(:)	-	:␣
zc001:021	-	(@)	-	"
zc001:021	2	@	-	Mitä␣
zc001:021	3	@	-	nämä␣
zc001:021	4	(@)	-	ovat␣
zc001:021	4	@	-	tulleet␣
zc001:021	5b	@	-	tekemään
zc001:021	5a	%case	LOC	
zc001:021	-	(?)	-	?
zc001:021	-	(@)	-	"␣
zc001:021	6a	@	-	Ja␣
zc001:021	6b	(@)	-	hän␣
zc001:021	6b	@	-	vastasi␣
zc001:021	7a 7b	@	-	näin
zc001:021	-	(:)	-	:␣
