2j000:001	2j000:001	2j000:001	VERSE	2Jh␣0:1␣
2j000:001	(1) 2	vanhin	DER.SG.NOM	Vanhin␣
2j000:001	3	valita:valittu	PSS.PCP2.SG.ALL	valitulle␣
2j000:001	4	rouva	SG.ALL	rouvalle␣
2j000:001	5	ja	CNJ	ja␣
2j000:001	8a	hän	PERS.SG.GEN	hänen␣
2j000:001	(6) 7	lapsi	PL.ALL.-3	lapsillensa
2j000:001	8b	,	PUNC	,␣
2j000:001	9	joka	REL.PL.PTV	joita␣
2j000:001	10	minä	PERS.SG.NOM	minä␣
2j000:001	13a	totuus	SG.INE	totuudessa␣
2j000:001	12	%case	LOC	
2j000:001	11	rakastaa	ACT.PRES.1S	rakastan␣
2j000:001	13b	-	PUNC	-␣
2j000:001	15	ei	NEGV.1S.-CLITIC	enkä␣
2j000:001	14	%clitic	kA	
2j000:001	17	ainoastaan	ADV	ainoastaan␣
2j000:001	16	minä	PERS.SG.NOM	minä
2j000:001	-	(,)	PUNC	,␣
2j000:001	18	vaan	SUBORD	vaan␣
2j000:001	19	myös	ADV	myös␣
2j000:001	20	kaikki	INDEF.SG.NOM	kaikki
2j000:001	-	(,)	PUNC	,␣
2j000:001	21	joka	REL.PL.NOM	jotka␣
2j000:001	22	(olla)	COP.ACT.PRES.3P	ovat␣
2j000:001	22	tulla	ACT.PCP2.PERF	tulleet␣
2j000:001	(23) 24a	totuus	SG.GEN	totuuden␣
2j000:001	22	tuntea	INF3.ILL	tuntemaan␣
2j000:001	24b	-	PUNC	-␣
2j000:002	2j000:002	2j000:002	VERSE	2Jh␣0:2␣
2j000:002	(2) 3	totuus	SG.GEN	totuuden␣
2j000:002	1	tähden	POST	tähden
2j000:002	-	(,)	PUNC	,␣
2j000:002	4	joka	REL.INDEF.SG.NOM	joka␣
2j000:002	7	me	PERS.PL.INE	meissä␣
2j000:002	6	%case	LOC	
2j000:002	5	pysyä	ACT.PRES.3S	pysyy␣
2j000:002	8	ja	CNJ	ja␣
2j000:002	11	(olla)	COP.ACT.PRES.3S	on␣
2j000:002	11	olla	COP.ACT.PCP1.FUTR	oleva␣
2j000:002	10	me	PERS.PL.GEN	meidän␣
2j000:002	9	kanssa	POST.-1	kanssamme␣
2j000:002	(13) 14a	iankaikkisesti	DER.ADV.POS	iankaikkisesti
2j000:002	12	%case	MAN	
2j000:002	14b	.	PUNC	.␣
2j000:003	2j000:003	2j000:003	VERSE	2Jh␣0:3␣
2j000:003	4	armo	SG.NOM	Armo
2j000:003	-	(,)	PUNC	,␣
