1q001:001	1q001:001	1q001:001	VERSE	1Ts␣1:1␣
1q001:001	1	Paavali	PR.SG.NOM	Paavali␣
1q001:001	2	ja	CNJ	ja␣
1q001:001	3	Silvanus	PR.SG.NOM	Silvanus␣
1q001:001	4	ja	CNJ	ja␣
1q001:001	5	Timoteus	PR.SG.NOM	Timoteus␣
1q001:001	8	tessalonikalainen	DER.ADJ.PL.GEN	tessalonikalaisten␣
1q001:001	(6) 7	seurakunta	SG.ALL	seurakunnalle␣
1q001:001	11	Isä	SG.INE	Isässä␣
1q001:001	10	Jumala	SG.INE	Jumalassa␣
1q001:001	9	%case	LOC	
1q001:001	12	ja	CNJ	ja␣
1q001:001	13	Herra	SG.INE	Herrassa␣
1q001:001	14	Jeesus	PR.SG.INE	Jeesuksessa␣
1q001:001	15a	Kristus	PR.SG.INE	Kristuksessa
1q001:001	15b	.	PUNC	.␣
1q001:001	16	armo	SG.NOM	Armo␣
1q001:001	17	te	PERS.PL.ALL	teille␣
1q001:001	18	ja	CNJ	ja␣
1q001:001	19a	rauha	SG.NOM	rauha
1q001:001	-	(!)	PUNC	!␣
1q001:002	1q001:002	1q001:002	VERSE	1Ts␣1:2␣
1q001:002	1	(me)	PERS.PL.NOM	Me␣
1q001:002	1	kiittää	ACT.PRES.1P	kiitämme␣
1q001:002	(2) 3	Jumala	SG.PTV	Jumalaa␣
1q001:002	4	aina	ADV	aina␣
1q001:002	6	kaikki	INDEF.PL.GEN	kaikkien␣
1q001:002	7	te	PERS.PL.GEN	teidän␣
1q001:002	5	tähden	POST.-2	tähtenne
1q001:002	-	(,)	PUNC	,␣
1q001:002	8 9	mainita	ACT.INF2.MAN	mainiten␣
1q001:002	-	(te)	PERS.PL.PTV	teitä␣
1q001:002	(11) 12	rukous	PL.INE.-1	rukouksissamme
1q001:002	13a	%pers	?	
1q001:002	10	%case	LOC	
1q001:002	-	(,)	PUNC	,␣
1q001:002	-	(sillä)	SUBORD	sillä␣
1q001:002	14	lakata	INF3.ABE	lakkaamatta␣
1q001:003	1q001:003	1q001:003	VERSE	1Ts␣1:3␣
1q001:003	1	(me)	PERS.PL.NOM	me␣
1q001:003	(23) 24	Jumala	NOM&SGGEN.-1	Jumalamme␣
1q001:003	25	ja	CNJ	ja␣
