zc001:001	zc001:001	zc001:001	VERSE	Sak␣1:1␣
zc001:001	(2a) 2b		ORD.SG.INE	Kahdeksannessa␣
zc001:001	1b	kuu	SG.INE	kuussa␣
zc001:001	1a	%case	LOC	
zc001:001	5b	Daarejaves	PR.SG.GEN	Daarejaveksen␣
zc001:001	5a	%case	GEN	
zc001:001	4		ORD.SG.ESS	toisena␣
zc001:001	3b	vuosi	SG.ESS	vuotena␣
zc001:001	3a	%case	ESS	
zc001:001	6	tulla	ACT.PAST.3S	tuli␣
zc001:001	(15a) 15b	profeetta	SG.NOM	profeetta␣
zc001:001	10	Sakarja	PR.SG.ALL	Sakarjalle
zc001:001	9	%case	LOC	
zc001:001	-	(,)	PUNC	,␣
zc001:001	12	Berekja	PR.SG.GEN	Berekjan␣
zc001:001	11	poika	SG.ALL	pojalle
zc001:001	-	(,)	PUNC	,␣
zc001:001	-	(joka)	REL.INDEF.SG.NOM	joka␣
zc001:001	-	(olla)	COP.ACT.PAST.3S	oli␣
zc001:001	14	Iddo	PR.SG.GEN	Iddon␣
zc001:001	13	poika	SG.NOM	poika
zc001:001	-	(,)	PUNC	,␣
zc001:001	16a 16b	tämä	DEM.SG.NOM	tämä␣
zc001:001	8	Herra	SG.GEN	Herran␣
zc001:001	7	sana	SG.NOM	sana
zc001:001	-	(:)	PUNC	:␣
zc001:002	zc001:002	zc001:002	VERSE	Sak␣1:2␣
zc001:002	-	(")	PUNC.LEFT	"
zc001:002	2	Herra	SG.NOM	Herra␣
zc001:002	1	(olla)	COP.ACT.PRES.3S	on␣
zc001:002	5	tuimasti	DER.ADV.POS	tuimasti␣
zc001:002	1	vihastua	ACT.PCP2.PERF	vihastunut␣
zc001:002	pers%4	te	PERS.PL.GEN	teidän␣
zc001:002	4	isä	PL.ILL.-2	isiinne
zc001:002	3	%case	LOC	
zc001:002	-	(.)	PUNC	.␣
zc001:003	zc001:003	zc001:003	VERSE	Sak␣1:3␣
zc001:003	(1a)	-	UNTRANSLATED	
zc001:003	1b	sanoa	ACT.IMP.2S	Sano␣
zc001:003	2	he	PERS.PL.ALL	heille
zc001:003	-	(:)	PUNC	:␣
zc001:003	3	näin	ADV.AD-A	Näin␣
zc001:003	4	sanoa	ACT.PRES.3S	sanoo␣
zc001:003	5	Herra	SG.NOM	Herra␣
zc001:003	6	Sebaot	PR.SG.NOM	Sebaot
zc001:003	-	(:)	PUNC	:␣
zc001:003	7	kääntyä	ACT.IMP.2P	Kääntykää␣
zc001:003	pers%8	minä	PERS.SG.GEN	minun␣
zc001:003	8	tykö	POST.-1	tyköni
zc001:003	-	(,)	PUNC	,␣
zc001:003	9	sanoa	ACT.PRES.3S	sanoo␣
zc001:003	10	Herra	SG.NOM	Herra␣
zc001:003	11	Sebaot	PR.SG.NOM	Sebaot
zc001:003	-	(,)	PUNC	,␣
zc001:003	12a	niin	ADV.AD-A	niin␣
zc001:003	12b	(minä)	PERS.SG.NOM	minä␣
zc001:003	12b	kääntyä	ACT.PRES.1S	käännyn␣
zc001:003	pers%13	te	PERS.PL.GEN	teidän␣
zc001:003	13	tykö	POST.-2	tykönne
zc001:003	-	(,)	PUNC	,␣
zc001:003	14	sanoa	ACT.PRES.3S	sanoo␣
zc001:003	15	Herra	SG.NOM	Herra␣
zc001:003	16	Sebaot	PR.SG.NOM	Sebaot
zc001:003	-	(.)	PUNC	.␣
zc001:004	zc001:004	zc001:004	VERSE	Sak␣1:4␣
zc001:004	1	älä	NEGV.ACT.IMP.2P	Älkää␣
zc001:004	2	olla	COP.ACT.IMP.NEG	olko␣
zc001:004	3b	isä	PL.GEN.-2	isienne␣
zc001:004	3a	kaltainen	ADJ.PL.NOM	kaltaiset
zc001:004	-	(,)	PUNC	,␣
zc001:004	4	joka	REL.PL.ALL	joille␣
zc001:004	6	%case	LOC	
zc001:004	(8a) 8b	entinen	ADJ.PL.NOM	entiset␣
zc001:004	(7a) 7b	profeetta	PL.NOM	profeetat␣
zc001:004	5	(olla)	COP.ACT.PRES.3P	ovat␣
zc001:004	5	saarnata	ACT.PCP2.PERF	saarnanneet␣
zc001:004	9a 9b	sanoa	ACT.INF2.MAN	sanoen
zc001:004	-	(:)	PUNC	:␣
zc001:004	10	näin	ADV.AD-A	Näin␣
zc001:004	11	sanoa	ACT.PRES.3S	sanoo␣
zc001:004	12	Herra	SG.NOM	Herra␣
zc001:004	13	Sebaot	PR.SG.NOM	Sebaot
zc001:004	-	(:)	PUNC	:␣
zc001:004	14	kääntyä	ACT.IMP.2P	Kääntykää␣
zc001:004	15	%inflection	ACT.IMP.2P	
zc001:004	16a	pois	ADV	pois␣
zc001:004	(17a) 17b	paha	ADJ.PL.ABL	pahoilta␣
zc001:004	16b	tie	PL.ABL.-2	teiltänne␣
zc001:004	19a	ja	CNJ	ja␣
zc001:004	(20a) 20b	paha	ADJ.PL.ELA	pahoista␣
zc001:004	19b	teko	PL.ELA.-2	teoistanne
zc001:004	-	(;)	PUNC	;␣
zc001:004	21a	mutta	CNJ	mutta␣
zc001:004	22	(he)	PERS.PL.NOM	he␣
zc001:004	21b	ei	NEGV.3P	eivät␣
zc001:004	22	kuulla	ACT.PAST.PL	kuulleet
zc001:004	(23a)	-	UNTRANSLATED	
zc001:004	-	(,)	PUNC	,␣
zc001:004	23b	ei	NEGV.3P	eivät␣
zc001:004	24	kuunnella	ACT.PAST.PL	kuunnelleet␣
zc001:004	25	minä	PERS.SG.PTV	minua
